specie_id,master_species,family_molecules,synonym_species,,aphia_ID
s545,Cladiella hartogi,Cladiellidae,,,565315
s546,Cladiella hicksoni,Cladiellidae,,,288616
s547,Cladiella hirsuta,Cladiellidae,,,288617
s548,Cladiella humesi,Cladiellidae,,,288618
s549,Cladiella irregularis,Cladiellidae,,,288619
s550,Cladiella kashmani,Cladiellidae,,,288620
s551,Cladiella klunzingeri,Cladiellidae,,,288621
s552,Cladiella krempfi,Cladiellidae,,,209611
s553,Cladiella kukenthali,Cladiellidae,,,288622
s554,Cladiella latissima,Cladiellidae,,,209612
s555,Cladiella letourneuxi,Cladiellidae,,,288623
s556,Cladiella lineata,Cladiellidae,,,288624
s557,Cladiella madagascarensis,Cladiellidae,,,288625
s558,Cladiella michelini,Cladiellidae,,,288626
s559,Cladiella minuta,Cladiellidae,,,288627
s560,Cladiella multiloba,Cladiellidae,,,288628
s561,Cladiella papillosa,Cladiellidae,,,288629
s562,Cladiella pulchra,Cladiellidae,,,288632
s563,Cladiella ramosa,Cladiellidae,,,288633
s564,Cladiella rotundata,Cladiellidae,,,288634
s565,Cladiella scabra,Cladiellidae,,,288635
s566,Cladiella similis,Cladiellidae,,,288636
s567,Cladiella sphaeroides,Cladiellidae,,,1346740
s568,Cladiella sphaerophora,Cladiellidae,,,209614
s569,Cladiella steineri,Cladiellidae,,,288637
s570,Cladiella studeri,Cladiellidae,,,288638
s571,Cladiella subtilis,Cladiellidae,,,288639
s572,Cladiella suezensis,Cladiellidae,,,288640
s573,Cladiella tenuis,Cladiellidae,,,288641
s574,Cladiella thomsoni,Cladiellidae,,,288642
s575,Cladiella tuberculosa,Cladiellidae,,,288645
s576,Cladiella tulearensis,Cladiellidae,,,288643
s577,Cladiella variabilis,Cladiellidae,,,288647
s578,Complexum caparti,Eunicellidae,,,829001
s579,Complexum globosum,Eunicellidae,,,829002
s580,Complexum gruveli,Eunicellidae,,,829003
s581,Complexum laxum,Eunicellidae,,,829004
s582,Complexum miniatum,Eunicellidae,,,829005
s583,Complexum monodi,Eunicellidae,,,829006
s584,Complexum patulum,Eunicellidae,,,829007
s585,Complexum pobeguini,Eunicellidae,,,829008
s586,Complexum pusillum,Eunicellidae,,,828945
s587,Complexum strictum,Eunicellidae,,,829009
s588,Elbeenus lauramartinae,Aquaumbridae,,,289887
s589,Eleutherobia australiensis,Alcyoniidae,,,849544
s590,Eleutherobia dofleini,Alcyoniidae,,,287758
s591,Eleutherobia duriuscula,Alcyoniidae,,,287759
s592,Eleutherobia flava,Alcyoniidae,,,287761
s593,Eleutherobia grandiflora,Alcyoniidae,,,287762
s594,Eleutherobia imaharai,Alcyoniidae,,,849545
s595,Eleutherobia rigida,Alcyoniidae,,,287764
s596,Eleutherobia somaliensis,Alcyoniidae,,,287766
s597,Eleutherobia splendens,Alcyoniidae,,,287767
s598,Eleutherobia sumbawaensis,Alcyoniidae,,,287768
s599,Eleutherobia unicolor,Alcyoniidae,,,287769
s600,Eleutherobia vinadigitaria,Alcyoniidae,,,287771
s601,Rhizalcyon rhodora,Alcyoniidae,,,517768
s602,Hedera caerulescens,Alcyoniidae,,,1055857
s603,Inflatocalyx infirmata,uncertain,,,290188
s604,Klyxum abrolhosum,Cladiellidae,,,701650
s605,Klyxum adii,Cladiellidae,,,565328
s606,Klyxum brochi,Cladiellidae,,,701651
s607,Klyxum confertum,Cladiellidae,,,290249
s608,Klyxum echinatum,Cladiellidae,,,290250
s609,Klyxum equisetiform,Cladiellidae,,,290251
s610,Klyxum flaccidum,Cladiellidae,,,290252
s611,Klyxum legitimum,Cladiellidae,,,290253
s612,Klyxum okinawanum,Cladiellidae,,,290255
s613,Klyxum rotundum,Cladiellidae,,,290256
s614,Klyxum simplex,Cladiellidae,,,290257
s615,Klyxum tuberculosa,Cladiellidae,,,290258
s616,Klyxum utinomii,Cladiellidae,,,290259
s617,Klyxum viscidum,Cladiellidae,,,290260
s618,Klyxum whitei,Cladiellidae,,,701652
s619,Lanthanocephalus clandestinus,uncertain,,,290271
s620,Lobophytum altum,Sarcophytidae,,,209959
s621,Lobophytum anomolum,Sarcophytidae,,,288770
s622,Lobophytum batarum,Sarcophytidae,,,288771
s623,Lobophytum borbonicum,Sarcophytidae,,,288772
s624,Lobophytum caputospiculatum,Sarcophytidae,,,288773
s625,Lobophytum catalai,Sarcophytidae,,,288774
s626,Lobophytum crassodigitum,Sarcophytidae,,,288776
s627,Lobophytum crebriplicatum,Sarcophytidae,,,288777
s628,Lobophytum cristatum,Sarcophytidae,,,288778
s629,Lobophytum cryptocormum,Sarcophytidae,,,288779
s630,Lobophytum densum,Sarcophytidae,,,288781
s631,Lobophytum denticulatum,Sarcophytidae,,,288782
s632,Lobophytum durum,Sarcophytidae,,,288783
s633,Lobophytum gazellae,Sarcophytidae,,,288784
s634,Lobophytum hapalolobatum,Sarcophytidae,,,288785
s635,Lobophytum hsiehi,Sarcophytidae,,,1341853
s636,Lobophytum ignotum,Sarcophytidae,,,288787
s637,Lobophytum irregulare,Sarcophytidae,,,288788
s638,Lobophytum jaeckeli,Sarcophytidae,,,288789
s639,Lobophytum jasparsi,Sarcophytidae,,,288790
s640,Lobophytum laevigatum,Sarcophytidae,,,288791
s641,Lobophytum lamarcki,Sarcophytidae,,,288792
s642,Lobophytum latilobatum,Sarcophytidae,,,209964
s643,Lobophytum legitimum,Sarcophytidae,,,288793
s644,Lobophytum lighti,Sarcophytidae,,,288794
s645,Lobophytum longispiculatum,Sarcophytidae,,,288795
s646,Lobophytum meandriforme,Sarcophytidae,,,288796
s647,Lobophytum michaelae,Sarcophytidae,,,288797
s648,Lobophytum microspiculatum,Sarcophytidae,,,288799
s649,Lobophytum mirabile,Sarcophytidae,,,288800
s650,Lobophytum mortoni,Sarcophytidae,,,517739
s651,Lobophytum oligoverrucum,Sarcophytidae,,,288801
s652,Lobophytum patulum,Sarcophytidae,,,209960
s653,Lobophytum proprium,Sarcophytidae,,,288803
s654,Lobophytum prostratum,Sarcophytidae,,,288804
s655,Lobophytum pygmapedium,Sarcophytidae,,,288806
s656,Lobophytum ransoni,Sarcophytidae,,,288807
s657,Lobophytum rigidum,Sarcophytidae,,,288808
s658,Lobophytum rotundum,Sarcophytidae,,,288809
s659,Lobophytum salvati,Sarcophytidae,,,288810
s660,Lobophytum solidum,Sarcophytidae,,,288813
s661,Lobophytum spicodigitum,Sarcophytidae,,,288814
s662,Lobophytum strictum,Sarcophytidae,,,288815
s663,Lobophytum tecticum,Sarcophytidae,,,288816
s664,Lobophytum variatum,Sarcophytidae,,,288817
s665,Lobophytum varium,Sarcophytidae,,,288818
s666,Lobophytum venustum,Sarcophytidae,,,209961
s667,Lobophytum verrucosum,Sarcophytidae,,,288819
s668,Lobophytum verum,Sarcophytidae,,,288820
s669,Lohowia koosi,Sarcophytidae,,,290318
s670,Minabea phalloides,Coralliidae,,,288098
s671,Notodysiferus dhondtae,Coralliidae,,,290499
s672,Paraminabea acronocephala,Coralliidae,,,290662
s673,Paraminabea arborea,Coralliidae,,,290664
s674,Paraminabea cosmarioides,Coralliidae,,,290665
s675,Paraminabea goslineri,Coralliidae,,,290666
s676,Paraminabea hongkongensis,Coralliidae,,,517758
s677,Paraminabea indica,Coralliidae,,,290667
s678,Paraminabea kosiensis,Coralliidae,,,290668
s679,Paraminabea robusta,Coralliidae,,,290669
s680,Paraminabea rubeusa,Coralliidae,,,517759
s681,Protodendron repens,Xeniidae,,,290852
s682,Rhytisma fuscum,Lemnaliidae,,,290992
s683,Rhytisma monticulum,Lemnaliidae,,,290993
s684,Rhytisma rubiginosum,Lemnaliidae,,,290994
s685,Sarcophyton aalbersbergi,Sarcophytidae,,,747368
s686,Sarcophyton aldersladei,Sarcophytidae,,,747369
s687,Sarcophyton alexanderi,Sarcophytidae,,,747370
s688,Sarcophyton birkelandi,Sarcophytidae,,,288283
s689,Sarcophyton boletiforme,Sarcophytidae,,,288285
s690,Sarcophyton cherbonnieri,Sarcophytidae,,,288287
s691,Sarcophyton cornispiculatum,Sarcophytidae,,,209616
s692,Sarcophyton expandum,Sarcophytidae,,,288293
s693,Sarcophyton furcatum,Sarcophytidae,,,288294
s694,Sarcophyton griffini,Sarcophytidae,,,288296
s695,Sarcophyton mililatensis,Sarcophytidae,,,288298
s696,Sarcophyton minusculum,Sarcophytidae,,,517778
s697,Sarcophyton nanwanensis,Sarcophytidae,,,288299
s698,Sarcophyton nigrum,Sarcophytidae,,,288300
s699,Sarcophyton portentosum,Sarcophytidae,,,288302
s700,Sarcophyton pulchellum,Sarcophytidae,,,288304
s701,Sarcophyton regulare,Sarcophytidae,,,288305
s702,Sarcophyton roseum,Sarcophytidae,,,288306
s703,Sarcophyton serenei,Sarcophytidae,,,288308
s704,Sarcophyton skeltoni,Sarcophytidae,,,747371
s705,Sarcophyton soapiae,Sarcophytidae,,,747372
s706,Sarcophyton solidum,Sarcophytidae,,,288309
s707,Sarcophyton spinospiculatum,Sarcophytidae,,,288310
s708,Sarcophyton spongiosum,Sarcophytidae,,,288311
s709,Sarcophyton stellatum,Sarcophytidae,,,288312
s710,Sarcophyton stolidotum,Sarcophytidae,,,209619
s711,Sarcophyton subviride,Sarcophytidae,,,288313
s712,Sarcophyton tenuispiculatum,Sarcophytidae,,,288314
s713,Sarcophyton tortuosum,Sarcophytidae,,,288315
s714,Sarcophyton tumulosum,Sarcophytidae,,,517779
s715,Sarcophyton turschi,Sarcophytidae,,,209624
s716,Sclerophytum abhishiktae,Sarcophytidae,,,1608809
s717,Sclerophytum acetabulatum,Sarcophytidae,,,1608811
s718,Sclerophytum acutum,Sarcophytidae,,,1608812
s719,Sclerophytum agilis,Sarcophytidae,,,1608813
s720,Sclerophytum andamanense,Sarcophytidae,,,1342616
s721,Sclerophytum anomalum,Sarcophytidae,,,1608814
s722,Sclerophytum arboreum,Sarcophytidae,,,1608815
s723,Sclerophytum arctium,Sarcophytidae,,,1608816
s724,Sclerophytum asterolobatum,Sarcophytidae,,,1608817
s725,Sclerophytum australiense,Sarcophytidae,,,1608818
s726,Sclerophytum babeldaobense,Sarcophytidae,,,1608819
s727,Sclerophytum barcaforme,Sarcophytidae,,,1608820
s728,Sclerophytum bisulcum,Sarcophytidae,,,1608821
s729,Sclerophytum bremerense,Sarcophytidae,,,1608822
s730,Sclerophytum capillosum,Sarcophytidae,,,1608823
s731,Sclerophytum capitale,Sarcophytidae,,,1342617
s732,Sclerophytum capricorne,Sarcophytidae,,,1608824
s733,Sclerophytum ceramense,Sarcophytidae,,,1608825
s734,Sclerophytum choui,Sarcophytidae,,,1608826
s735,Sclerophytum compactum,Sarcophytidae,,,1608827
s736,Sclerophytum confusum,Sarcophytidae,,,1608829
s737,Sclerophytum corpulentum,Sarcophytidae,,,1608830
s738,Sclerophytum corpulentissimum,Sarcophytidae,,,1608831
s739,Sclerophytum crassum,Sarcophytidae,,,1608832
s740,Sclerophytum crebrum,Sarcophytidae,,,1608833
s741,Sclerophytum cristatum,Sarcophytidae,,,1608834
s742,Sclerophytum crustaforme,Sarcophytidae,,,1608836
s743,Sclerophytum curvatum,Sarcophytidae,,,1608837
s744,Sclerophytum dactyloclados,Sarcophytidae,,,1608838
s745,Sclerophytum daii,Sarcophytidae,,,1608839
s746,Sclerophytum densum,Sarcophytidae,,,1344226
s747,Sclerophytum depressum,Sarcophytidae,,,1608841
s748,Sclerophytum diffusum,Sarcophytidae,,,1608842
s749,Sclerophytum digitatum,Sarcophytidae,,,1608843
s750,Sclerophytum discrepans,Sarcophytidae,,,1608844
s751,Sclerophytum dissectum,Sarcophytidae,,,1608845
s752,Sclerophytum elongatum,Sarcophytidae,,,1608848
s753,Sclerophytum facile,Sarcophytidae,,,1608851
s754,Sclerophytum fibrillum,Sarcophytidae,,,1608852
s755,Sclerophytum fibrillosum,Sarcophytidae,,,1608853
s756,Sclerophytum finitimum,Sarcophytidae,,,1608854
s757,Sclerophytum firmum,Sarcophytidae,,,1608856
s758,Sclerophytum fishelsoni,Sarcophytidae,,,1608857
s759,Sclerophytum flabelliclavatum,Sarcophytidae,,,1608858
s760,Sclerophytum flaccidum,Sarcophytidae,,,1608859
s761,Sclerophytum flexuosum,Sarcophytidae,,,1608861
s762,Sclerophytum foliatum,Sarcophytidae,,,1608862
s763,Sclerophytum foveolatum,Sarcophytidae,,,1608863
s764,Sclerophytum frondosum,Sarcophytidae,,,1608864
s765,Sclerophytum fungoides,Sarcophytidae,,,1608865
s766,Sclerophytum gaveshaniae,Sarcophytidae,,,1608866
s767,Sclerophytum gaweli,Sarcophytidae,,,1608867
s768,Sclerophytum gibberosum,Sarcophytidae,,,1608868
s769,Sclerophytum grandilobatum,Sarcophytidae,,,1608869
s770,Sclerophytum granosum,Sarcophytidae,,,1608870
s771,Sclerophytum gravis,Sarcophytidae,,,1608871
s772,Sclerophytum grayi,Sarcophytidae,,,1608872
s773,Sclerophytum halversoni,Sarcophytidae,,,1608874
s774,Sclerophytum heterospiculatum,Sarcophytidae,,,1608875
s775,Sclerophytum higai,Sarcophytidae,,,1608876
s776,Sclerophytum hirtum,Sarcophytidae,,,1342624
s777,Sclerophytum humile,Sarcophytidae,,,1608878
s778,Sclerophytum incompletum,Sarcophytidae,,,1608879
s779,Sclerophytum inelegans,Sarcophytidae,,,1608880
s780,Sclerophytum inexplicitum,Sarcophytidae,,,1608881
s781,Sclerophytum inflatum,Sarcophytidae,,,1608882
s782,Sclerophytum jasminae,Sarcophytidae,,,1608883
s783,Sclerophytum kavarattiense,Sarcophytidae,,,1608884
s784,Sclerophytum kotanianense,Sarcophytidae,,,1608885
s785,Sclerophytum lamellatum,Sarcophytidae,,,1608886
s786,Sclerophytum laminilobatum,Sarcophytidae,,,1608887
s787,Sclerophytum larsonae,Sarcophytidae,,,1608888
s788,Sclerophytum levi,Sarcophytidae,,,1608890
s789,Sclerophytum licroclados,Sarcophytidae,,,1608891
s790,Sclerophytum linnei,Sarcophytidae,,,1608892
s791,Sclerophytum longulum,Sarcophytidae,,,1608894
s792,Sclerophytum loyai,Sarcophytidae,,,1608895
s793,Sclerophytum luxuriosum,Sarcophytidae,,,1608896
s794,Sclerophytum macrodactyla,Sarcophytidae,,,1608897
s795,Sclerophytum macropodium,Sarcophytidae,,,1608898
s796,Sclerophytum mammiferum,Sarcophytidae,,,1608899
s797,Sclerophytum manaarense,Sarcophytidae,,,1608900
s798,Sclerophytum marenzelleri,Sarcophytidae,,,1342938
s799,Sclerophytum mauritianum,Sarcophytidae,,,1608901
s800,Sclerophytum megalosclerum,Sarcophytidae,,,1608904
s801,Sclerophytum microclavatum,Sarcophytidae,,,1608906
s802,Sclerophytum microspiculatum,Sarcophytidae,,,1608907
s803,Sclerophytum minimum,Sarcophytidae,,,1608908
s804,Sclerophytum mirum,Sarcophytidae,,,1608909
s805,Sclerophytum molestum,Sarcophytidae,,,1608910
s806,Sclerophytum molle,Sarcophytidae,,,1608911
s807,Sclerophytum molokaiense,Sarcophytidae,,,1608912
s808,Sclerophytum monstrosum,Sarcophytidae,,,1608913
s809,Sclerophytum multiflorum,Sarcophytidae,,,1608914
s810,Sclerophytum muqeblae,Sarcophytidae,,,1608915
s811,Sclerophytum murale,Sarcophytidae,,,1608916
s812,Sclerophytum notandum,Sarcophytidae,,,1608918
s813,Sclerophytum numerosum,Sarcophytidae,,,1608919
s814,Sclerophytum ornatum,Sarcophytidae,,,1608920
s815,Sclerophytum ovispiculatum,Sarcophytidae,,,1608921
s816,Sclerophytum papillosum,Sarcophytidae,,,1608922
s817,Sclerophytum papulum,Sarcophytidae,,,1608923
s818,Sclerophytum parulekari,Sarcophytidae,,,1608924
s819,Sclerophytum parvum,Sarcophytidae,,,1608925
s820,Sclerophytum paulae,Sarcophytidae,,,1608926
s821,Sclerophytum pavidum,Sarcophytidae,,,1608927
s822,Sclerophytum peculiare,Sarcophytidae,,,1608928
s823,Sclerophytum pedunculatum,Sarcophytidae,,,1608929
s824,Sclerophytum penghuense,Sarcophytidae,,,1608930
s825,Sclerophytum platylobatum,Sarcophytidae,,,1608931
s826,Sclerophytum platysmum,Sarcophytidae,,,1608932
s827,Sclerophytum pocilloporaeforme,Sarcophytidae,,,1608933
s828,Sclerophytum portieri,Sarcophytidae,,,1608934
s829,Sclerophytum prattae,Sarcophytidae,,,1608935
s830,Sclerophytum procerum,Sarcophytidae,,,1608936
s831,Sclerophytum prodigiosum,Sarcophytidae,,,1608937
s832,Sclerophytum pumilum,Sarcophytidae,,,1608938
s833,Sclerophytum ramosum,Sarcophytidae,,,1608939
s834,Sclerophytum recurvatum,Sarcophytidae,,,1608940
s835,Sclerophytum robustum,Sarcophytidae,,,1608942
s836,Sclerophytum sandense,Sarcophytidae,,,1608943
s837,Sclerophytum sarmentosum,Sarcophytidae,,,1608944
s838,Sclerophytum schleyeri,Sarcophytidae,,,1608946
s839,Sclerophytum schumacheri,Sarcophytidae,,,1608947
s840,Sclerophytum shlagmani,Sarcophytidae,,,1608948
s841,Sclerophytum siaesense,Sarcophytidae,,,1608949
s842,Sclerophytum sipalosum,Sarcophytidae,,,1608950
s843,Sclerophytum slieringsi,Sarcophytidae,,,1608951
s844,Sclerophytum soboliferum,Sarcophytidae,,,1608952
s845,Sclerophytum soongi,Sarcophytidae,,,1608953
s846,Sclerophytum sublime,Sarcophytidae,,,1608954
s847,Sclerophytum tanakai,Sarcophytidae,,,1608955
s848,Sclerophytum tenellum,Sarcophytidae,,,1608956
s849,Sclerophytum terspilli,Sarcophytidae,,,1608957
s850,Sclerophytum tessieri,Sarcophytidae,,,1608958
s851,Sclerophytum tortum,Sarcophytidae,,,1608959
s852,Sclerophytum triangulum,Sarcophytidae,,,1608976
s853,Sclerophytum tumulosum,Sarcophytidae,,,1608960
s854,Sclerophytum ultimum,Sarcophytidae,,,1608961
s855,Sclerophytum uniforme,Sarcophytidae,,,1608962
s856,Sclerophytum uvum,Sarcophytidae,,,1608963
s857,Sclerophytum vanderlandi,Sarcophytidae,,,1608964
s858,Sclerophytum variabile,Sarcophytidae,,,1608965
s859,Sclerophytum venustum,Sarcophytidae,,,1608966
s860,Sclerophytum verrucum,Sarcophytidae,,,1608967
s861,Sclerophytum verrucosum,Sarcophytidae,,,1608968
s862,Sclerophytum verseveldti,Sarcophytidae,,,1608969
s863,Sclerophytum vervoorti,Sarcophytidae,,,1608970
s864,Sclerophytum wanannense,Sarcophytidae,,,1608972
s865,Sclerophytum whiteleggei,Sarcophytidae,,,1608973
s866,Sclerophytum woodyense,Sarcophytidae,,,1608974
s867,Sclerophytum yamazatoi,Sarcophytidae,,,1608975
s868,Skamnarium complanatum,Skamnariidae,,,291052
s869,Sphaeralcyon scotti,incertae_sedis,,,389359
s870,Sphaeralcyon shackletoni,incertae_sedis,,,389358
s871,Sphaeralcyon weddellensis,incertae_sedis,,,291057
s872,Sphaerasclera flammicerebra,Coralliidae,,,743702
s873,Verseveldtia bucciniforme,uncertain,,,213068
s874,Verseveldtia trochiforme,uncertain,,,288692
s875,Aquaumbra klapferi,Aquaumbridae,,,701656
s876,Corymbophyton bruuni,Corymbophytidae,,,1049573
s877,Circularius wilsoni,Leptophytidae,,,1049630
s878,Leptophyton benayahui,Leptophytidae,,,290284
s879,Leptophyton fustis,Leptophytidae,,,1049641
s880,Porphyrophyton distinctum,Leptophytidae,,,1049634
s881,Tenerodus fallax,Leptophytidae,,,1049639
s882,Tenerodus pollex,Leptophytidae,,,1049642
s883,Tenerodus verseveldti,Leptophytidae,,,1049645
s884,Aspera rosea,uncertain,,,1388094
s885,Capnella arbuscula,Capnellidae,,,287327
s886,Capnella australiensis,Capnellidae,,,517645
s887,Capnella bouilloni,Capnellidae,,,209627
s888,Capnella fructosa,Capnellidae,,,287329
s889,Capnella fungiformis,Capnellidae,,,287330
s890,Capnella garetti,Capnellidae,,,287332
s891,Capnella imbricata,Capnellidae,,,287333
s892,Capnella manaarensis,Capnellidae,,,1358549
s893,Capnella morula,Capnellidae,,,1345529
s894,Capnella parva,Capnellidae,,,209629
s895,Capnella portlandensis,Capnellidae,,,287336
s896,Capnella ramosa,Capnellidae,,,287337
s897,Capnella sabangensis,Capnellidae,,,287339
s898,Capnella shepherdi,Capnellidae,,,287340
s899,Capnella spicata,Capnellidae,,,287341
s900,Capnella watsonae,Capnellidae,,,287342
s901,Chondronephthya fusca,uncertain,,,289599
s902,Chromonephthea aldersladei,Nephtheidae,,,289606
s903,Chromonephthea aurantiaca,Nephtheidae,,,289607
s904,Chromonephthea bayeri,Nephtheidae,,,289608
s905,Chromonephthea benayahui,Nephtheidae,,,289609
s906,Chromonephthea braziliensis,Nephtheidae,,,289610
s907,Chromonephthea brevis,Nephtheidae,,,289611
s908,Chromonephthea bundegiensis,Nephtheidae,,,289612
s909,Chromonephthea cairnsi,Nephtheidae,,,289613
s910,Chromonephthea cobourgensis,Nephtheidae,,,289614
s911,Chromonephthea complanata,Nephtheidae,,,289615
s912,Chromonephthea cornuta,Nephtheidae,,,289616
s913,Chromonephthea costatocyanea,Nephtheidae,,,1345539
s914,Chromonephthea costatofulva,Nephtheidae,,,289617
s915,Chromonephthea curvata,Nephtheidae,,,289618
s916,Chromonephthea dampierensis,Nephtheidae,,,289619
s917,Chromonephthea egmondi,Nephtheidae,,,289620
s918,Chromonephthea exosis,Nephtheidae,,,289622
s919,Chromonephthea formosana,Nephtheidae,,,289623
s920,Chromonephthea franseni,Nephtheidae,,,289624
s921,Chromonephthea frondosa,Nephtheidae,,,289625
s922,Chromonephthea fruticosa,Nephtheidae,,,289626
s923,Chromonephthea goudi,Nephtheidae,,,289628
s924,Chromonephthea grandis,Nephtheidae,,,289629
s925,Chromonephthea grasshoffi,Nephtheidae,,,289630
s926,Chromonephthea hartmeyeri,Nephtheidae,,,289631
s927,Chromonephthea hirotai,Nephtheidae,,,289632
s928,Chromonephthea hoeksemai,Nephtheidae,,,289633
s929,Chromonephthea hornerae,Nephtheidae,,,289634
s930,Chromonephthea imaharai,Nephtheidae,,,289635
s931,Chromonephthea imperfecta,Nephtheidae,,,289636
s932,Chromonephthea inermis,Nephtheidae,,,289637
s933,Chromonephthea intermedia,Nephtheidae,,,289638
s934,Chromonephthea levis,Nephtheidae,,,289639
s935,Chromonephthea megasclera,Nephtheidae,,,289641
s936,Chromonephthea minor,Nephtheidae,,,289642
s937,Chromonephthea muironensis,Nephtheidae,,,289643
s938,Chromonephthea obscura,Nephtheidae,,,289644
s939,Chromonephthea ostrina,Nephtheidae,,,289645
s940,Chromonephthea palauensis,Nephtheidae,,,289646
s941,Chromonephthea pellucida,Nephtheidae,,,289647
s942,Chromonephthea rotunda,Nephtheidae,,,289648
s943,Chromonephthea rubra,Nephtheidae,,,289649
s944,Chromonephthea serratospiculata,Nephtheidae,,,289650
s945,Chromonephthea sierra,Nephtheidae,,,289651
s946,Chromonephthea simulata,Nephtheidae,,,289652
s947,Chromonephthea singularis,Nephtheidae,,,289653
s948,Chromonephthea slieringsi,Nephtheidae,,,289654
s949,Chromonephthea spinosa,Nephtheidae,,,289655
s950,Chromonephthea tentoriae,Nephtheidae,,,289656
s951,Chromonephthea variabilis,Nephtheidae,,,289657
s952,Chromonephthea williamsi,Nephtheidae,,,289658
s953,Coronephthya macrospiculata,Nephtheidae,,,517699
s954,Daniela koreni,uncertain,,,1345546
s955,Dendronephthya acaulis,Nephtheidae,,,288926
s956,Dendronephthya aculeata,Nephtheidae,,,288927
s957,Dendronephthya agaricoides,Nephtheidae,,,288928
s958,Dendronephthya alba,Nephtheidae,,,288929
s959,Dendronephthya albogilva,Nephtheidae,,,288930
s960,Dendronephthya alcocki,Nephtheidae,,,288931
s961,Dendronephthya alexanderi,Nephtheidae,,,288932
s962,Dendronephthya ambigua,Nephtheidae,,,288934
s963,Dendronephthya amoebisclera,Nephtheidae,,,288933
s964,Dendronephthya andamanensis,Nephtheidae,,,288935
s965,Dendronephthya andersoni,Nephtheidae,,,288936
s966,Dendronephthya anguina,Nephtheidae,,,288937
s967,Dendronephthya annectens,Nephtheidae,,,288938
s968,Dendronephthya arakanensis,Nephtheidae,,,288939
s969,Dendronephthya arborea,Nephtheidae,,,288940
s970,Dendronephthya arbuscula,Nephtheidae,,,288941
s971,Dendronephthya argentea,Nephtheidae,,,288942
s972,Dendronephthya armata,Nephtheidae,,,288943
s973,Dendronephthya armifer,Nephtheidae,,,288944
s974,Dendronephthya aruensis,Nephtheidae,,,288945
s975,Dendronephthya aspera,Nephtheidae,,,288946
s976,Dendronephthya aurantiaca,Nephtheidae,,,288947
s977,Dendronephthya aurora,Nephtheidae,,,288949
s978,Dendronephthya australis,Nephtheidae,,,288950
s979,Dendronephthya biformata,Nephtheidae,,,288951
s980,Dendronephthya binongkoensis,Nephtheidae,,,288952
s981,Dendronephthya boletiformis,Nephtheidae,,,288953
s982,Dendronephthya bonnieri,Nephtheidae,,,288954
s983,Dendronephthya booleyi,Nephtheidae,,,288955
s984,Dendronephthya boschmai,Nephtheidae,,,288956
s985,Dendronephthya brachycaulos,Nephtheidae,,,288957
s986,Dendronephthya brevirama,Nephtheidae,,,288958
s987,Dendronephthya bruuni,Nephtheidae,,,288959
s988,Dendronephthya caerulea,Nephtheidae,,,288960
s989,Dendronephthya candida,Nephtheidae,,,288961
s990,Dendronephthya capitata,Nephtheidae,,,1347404
s991,Dendronephthya carnea,Nephtheidae,,,288962
s992,Dendronephthya cervicornis,Nephtheidae,,,288964
s993,Dendronephthya chimmoi,Nephtheidae,,,288965
s994,Dendronephthya cirsium,Nephtheidae,,,288966
s995,Dendronephthya clara,Nephtheidae,,,288967
s996,Dendronephthya clavata,Nephtheidae,,,288968
s997,Dendronephthya cocosiensis,Nephtheidae,,,288969
s998,Dendronephthya colemani,Nephtheidae,,,288970
s999,Dendronephthya collaris,Nephtheidae,,,288971
s1000,Dendronephthya colombiensis,Nephtheidae,,,288972
s1001,Dendronephthya composita,Nephtheidae,,,288973
s1002,Dendronephthya conica,Nephtheidae,,,288974
s1003,Dendronephthya coronata,Nephtheidae,,,288975
s1004,Dendronephthya costatorubra,Nephtheidae,,,288976
s1005,Dendronephthya crassa,Nephtheidae,,,288977
s1006,Dendronephthya crosslandi,Nephtheidae,,,288978
s1007,Dendronephthya curvata,Nephtheidae,,,288980
s1008,Dendronephthya decipiens,Nephtheidae,,,288981
s1009,Dendronephthya decussatospinosa,Nephtheidae,,,288982
s1010,Dendronephthya delicatissima,Nephtheidae,,,288983
s1011,Dendronephthya dendritica,Nephtheidae,,,288984
s1012,Dendronephthya dendrophyta,Nephtheidae,,,288985
s1013,Dendronephthya densa,Nephtheidae,,,288986
s1014,Dendronephthya depressa,Nephtheidae,,,288987
s1015,Dendronephthya devexa,Nephtheidae,,,288988
s1016,Dendronephthya dichotoma,Nephtheidae,,,288989
s1017,Dendronephthya disciformis,Nephtheidae,,,288990
s1018,Dendronephthya divaricata,Nephtheidae,,,288991
s1019,Dendronephthya doederleini,Nephtheidae,,,288992
s1020,Dendronephthya dofleini,Nephtheidae,,,288993
s1021,Dendronephthya dollfusi,Nephtheidae,,,288994
s1022,Dendronephthya dromidicola,Nephtheidae,,,288995
s1023,Dendronephthya eburnea,Nephtheidae,,,288996
s1024,Dendronephthya echinata,Nephtheidae,,,288997
s1025,Dendronephthya ehrenbergi,Nephtheidae,,,288998
s1026,Dendronephthya electa,Nephtheidae,,,288999
s1027,Dendronephthya elegans,Nephtheidae,,,289000
s1028,Dendronephthya elongata,Nephtheidae,,,289002
s1029,Dendronephthya erinacea,Nephtheidae,,,289003
s1030,Dendronephthya fallax,Nephtheidae,,,289004
s1031,Dendronephthya featherensis,Nephtheidae,,,289005
s1032,Dendronephthya filigrana,Nephtheidae,,,289006
s1033,Dendronephthya fischeri,Nephtheidae,,,289007
